CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
14,11162.71372,21380.29989,536303092.2,607239.6509,105.496467,337.8261031,9.593989018,30.67362168
4,1229.766245,16120.79688,536304747.6,27556862.02,85.31885937,29.05220296,311.5879849,358.1119349
16,9055.33634,20896.8317,51801191.27,26956846.27,447.2990198,1835.144887,874.6143065,8.637378684
28,424.7100409,1885.452582,566049906.4,4335202.07,74.0773989,150.9036028,1775.053754,175.9174432
2,9067.464768,6519.718431,156965862.7,15601341.67,60.14286893,154.3737925,344.3469996,799.05741
2,20450.0762,21506.08921,236156613,10303997.43,66.87947831,67.40337556,97.11814067,86.60537649
4,1323.60823,147.1430081,536302136.2,3730916.102,105.1623807,175.3248234,57.33795945,119.1668606
2,1408.756283,991.6897575,97115698.22,5499949.662,38.8265066,21.47245367,34.41994845,865.3995372
4,2024.428033,5764.814822,217000000,176649504.3,50.46147448,139.4640533,251.3003541,234.2330813
0,13126,54396.54616,65341143.05,4064473.064,464.4812699,15681.3041,8717.10479,64.80569018
34,4559.895528,282.8161296,536302503.4,124398608.7,39509.55698,1678.117068,7.5398276,617.4230081
4,87001.9344,54460.26828,51942191.56,23599569.03,322.2893458,56136.69576,1056.646142,3703.947352
1,4865.086158,121905.3792,182449015.5,7534345.808,25225.28995,19643.74388,1982.855373,3.866325385
16,22359,13194.95871,23830070.02,690881.0678,24757.0508,29196.45065,1608.340373,1491.59088
4,1466.034433,1910.62315,115000000,5173647.2,170.1882289,100.8537783,1265.860825,639.1097523
4,41623.06679,16503.13562,51901103.33,3767868.316,120.96671,191.0637291,175.8914958,415.8501236
28,9105.863425,1916.154634,91964207.54,3878183.007,83984.42297,11.61295527,854.8642232,4.186717463
12,2024.428033,47.44423881,8314715.922,3139693.026,16839.29016,69379.48783,2.743713582,1.784043758
0,1163.196707,18097.88929,104141561.7,25071490.22,2029.070892,374750.2173,8.532673949,455.5583857
4,1727.007603,20468.10816,46355192.81,58145.09493,85.76985417,10.65279275,635.5137239,629.489899
14,3597.246396,5878.019882,58020560.92,3390581.651,41068.75289,28886.98985,16.53542292,283.8939787
4,23289.80522,19513.47827,39298428.99,27885237.36,148.0499018,9.79094903,1458.47166,368.0083551
4,2212.405385,33.59838985,32377081.15,24390268.74,74.77427688,15.24019482,1012.787888,456.2641531
1,54283.13088,4181.895326,536301929.3,55606829.32,125.56,15.93333333,2091.666667,1804
5,1007.685033,21047.20063,440269262.2,55913145.17,75.65108288,3264.797506,1842.747974,311.841602
14,9329.282331,19935.1969,9308689.777,3550267.802,17.435439,18.71744004,213.241424,35.20339498
12,11538.4664,212.7029565,536302364.3,25163182.49,267.7321881,37911.71019,1133.212096,332.3193287
4,9151.401334,14669.83848,58657.85362,1816601.832,32.96824262,91.21346644,391.5168347,729.4892855
36,20521.46188,9799.457338,99937803.64,244036.5794,89.90112285,53.3429274,53.30646652,6.995571731
14,15686.56028,11701.55234,64664863.81,68074305.02,86.9307528,2987.62522,419.7004561,370.7419819
15,29423,54791.83854,36920942.79,7906135.17,71.72642672,52700.79333,91.67005088,6020.41883
34,2694.418025,5878.019882,143472537.3,961669869,101938.0168,60767.82825,37.59378631,12.45186309
16,4559.895528,133.6848185,51837036.68,4142122.943,4.663022168,163.3526406,820.9587952,170.50884
2,1438.581681,424.2443957,153094140.2,5313138.85,37.84791401,160.3585399,1206.50955,536.0403904
1,1167.671665,1810.13765,96539041.89,5012727.498,4.147683871,40.69944741,788.7605925,173.7657525
12,41623.06679,20.32538798,59187863.21,3245740.042,1350.23932,5096.078165,578.7309992,312.7105311
5,4421.614981,1931.452582,218196.4246,5348559.358,354.5293888,67462.62778,46.03652582,7.5398276
4,4611.553719,5837.013325,305226111.3,140470611.5,42.3426556,164.8617186,230.2209481,28.65544504
24,8650.215156,57501.77875,86486505.19,6584039.281,9.800893071,55.10638828,1.618965052,55.41420866
22,27059.19238,77.36804231,64892478.19,350519.6874,478.8454601,28167.77556,289.1204329,219.1100871
12,9130.913641,1876.410471,262000000,313404364.1,7.873441401,211244.8852,46.72803375,197.8139488
14,41857.03869,11670.07574,99408990.58,4185353.939,6015.41774,11710.85499,27.41186273,1.248648001
2,86156.20502,22351.92041,26596678.93,4913764.537,54.61939134,89.41401859,86.55734817,607.3218966
2,9210.059878,61.45402812,3062892.61,4322481.893,188.9546544,129.8591051,455.1644054,686.1070028
34,927.3901815,1035.383707,134556963.9,7745247.057,51.39428447,12899.65564,9660.873767,355.8803237
0,9196.540851,7484.555157,177000000,151956202.5,48.82432527,20.3691339,1208.182773,0.66726606
2,86325.54859,12073.58349,244000000,103962705,131.7200935,158.876283,601.6892215,99.56234689
16,2345.107092,233.0830076,100732673.6,2851616.915,172.3286377,166.5871381,556.2209539,279.6395813
4,19469.4173,11317.8844,103474917.6,468816.8968,8085.63848,5569.11235,6.995571731,547.1796593
2,1556.812873,100.2638476,100861115.6,64095294.28,190.7170162,153.2248159,85.13665214,565.0349333
2,8934.836844,2553.516568,9696717.303,31928.43924,188.2314658,6602.348486,0.947461452,131.2245951
4,44176.30865,20747.02656,133737809.2,201954727,126.3091128,21.58390157,923.6842767,165.1284596
14,19809.53442,22386.69829,1484821.337,29930860.95,61790.47311,10.62004708,10.3958067,22.68387489
1,2384.075516,112.7114749,160007635.4,284048.4434,67982.97959,40.53851988,1599.762248,2.743713582
16,41388.25424,1930.155509,166000000,251444.6348,28334.70583,786.2037024,43.6266562,225.2884251
2,8927.474744,140.0431922,536302503.4,27110485.86,71.29822121,103.1712234,350.6503381,590.7973961
4,7089.391561,12367.14472,13852966.98,466967430.2,113.3975591,59.76834673,836.5658192,456.891756
24,83529.25195,17671.48697,9450496.901,3725889.263,3542.73525,4569.291365,1967.814096,272.2534771
16,108128.7555,23516.23685,1.46E+14,5256528.318,207.6153048,6412.737003,1.95043762,150.782088
8,41580.59004,14669.83848,536304044.8,27125276.06,125.0868092,147.7066674,392.3493914,354.9949477
0,86352.59942,40688.0264,81900000,59919720.74,89.85509245,78.27539557,1094.611527,279.6345242
14,27347,12961.82658,119705533.5,24888689.11,26.76438325,604.79522,2741.134763,15872.2018
1,1471.501092,26.68429314,536302421.3,20726520.67,375.5942051,4589.880777,77.487414,354.6079355
2,9329.282331,19935.1969,9308689.777,3550267.802,164.3958527,77.21110725,798.5728135,588.0557108
0,21669,223.9517206,51614003.09,4547320.41,62.93129069,18671.1621,21.8412934,2486.565951
0,86325.54859,65260.78411,235000000,270355320.9,121.6965747,12824.84823,1178.332973,459.3601073
0,41477.55117,1879.926296,104870281.1,3887767.68,34.41124894,46462.73016,379.4288374,150.2355562
4,31358.85709,12087.77745,238428382.2,158380789.7,32.92760797,9.484785372,343.0049357,190.7710107
34,2561.899437,111.0821133,65460000.89,13233222.64,177.6816136,10.80676783,6.263539981,21.00541757
2,14737.47595,8219.11473,65576872.7,3999123.05,1.817333414,113.3489201,1274.556072,417.2921649
4,86550.21516,57501.77875,86486505.19,600584039.3,25.06234073,159.3523546,578.4348242,587.6661348
2,1847.4357,336.3428756,64381072.8,184595771.4,177.9769726,14.06799798,1041.447338,494.9735917
1,21878.89513,6064.398856,103325678.2,48263318.33,157.1969403,180.187634,1500.109458,177.1252942
0,13167,54315.8642,61848761.46,33027952.5,32542.39405,445437.3052,9.07414686,280.4472228
32,51340,14980.76579,64031548.5,3478283.786,45655.7287,7866.51091,11.35887262,495.5190851
0,9173.049405,20873.01276,238000000,7600066.832,150365.1882,17.87060732,7.550272286,20.63596496
32,2598.024176,10285.27201,149044140,6045193.492,139.5005057,673.9062622,27.87209551,51.86964888
40,86165.9712,41112.84331,104000000,3989679.032,22900.24516,5614.203542,1015.981687,214.1492173
2,9207.697085,20873.01276,327000000,5136174.779,86.69900072,162.1559398,104.1049578,448.1406001
22,8624.703517,38705.19443,141313262,1252365.195,68366.44116,9985.547576,32.77619174,19.18281251
32,29741,43531.33821,95069301.96,8887432.67,266.0936392,209812.3797,21109.06444,4849.098194
30,18203,394.529409,51831304.62,4135957.847,235.1568601,6204.548658,2057.337491,23432.90926
0,10576.4334,2238.490109,22885792.47,4365232.894,325.4513639,62871.53152,12.3397866,414.8160056
1,9121.56937,1943.13077,21783740.17,1843445.627,189.8565919,65.46281913,574.7659383,356.3983364
12,85927.21702,196.8490122,8842581.005,35917.76916,240.7562235,68391.60391,611.0193761,2.764861269
4,22716.62676,9434.441809,58020543.53,130128861.4,36.58634662,68.45579539,570.5318178,189.8439634
4,19473.6134,21817.53548,104334145.2,482204080.1,192.3448647,14.47717218,636.8345085,291.5966715
30,601.0639198,54612.22509,536302960.9,250295087.3,49.43495764,46258.20065,2128.343968,388.6402112
15,86325.54859,68323.99435,99200000,79392750.59,106253.343,43220.68519,360.9794359,947.7171008
1,9067.464768,6519.718431,156965862.7,151341.6652,91.93575495,65275.91091,4.884177057,4.191307029
8,64816.75579,54424.33629,1.46E+14,4443598.394,241.6810054,205800.0888,3373.250799,495.684683
14,41623.06679,2670.782172,3282346.688,1685315.95,84905.12299,6.582304547,16.37779347,18.66574693
4,20510.6726,20189.27939,62800000,26479892.62,35.2971899,24.97795244,14.83760592,623.8138397
4,2212.405385,99.26643865,37777805.27,5644783.93,113.1585631,67.03684426,289.0190078,467.5534904
4,41623.06679,24669.72409,84670383.57,1548502.293,102.3495253,1.853598034,1215.040238,586.4096504
32,41580.59004,10936.73749,100966525.4,184735.292,207.5287873,2842.276979,5.490207364,39.4786713
14,86352.59942,11883.49446,49774282.83,57857311.75,327.2379983,8.299125919,23.7165101,523.4195751
4,21553.58356,1991.818465,168593847,20952971.09,14.75916577,49.04483311,147.3104653,30.65901354
6,18203,15431.51034,110195609.3,4243946.263,170.5266059,19329.93812,814.3446584,2102.790541
24,2585.772657,10227.23405,17677129.16,779898.978,135239.4165,67336.40107,1772.341237,8.514511105
2,1943.81281,5939.168671,154019969.8,389607.9992,137.4472637,197.1119228,414.1295141,241.7207677
4,19954.46994,20189.27939,105000000,20948624.84,34.30394516,133.4355121,272.5953015,886.0016521
2,9130.395932,3667.339996,274520650,90312.4664,177.083609,11.98283802,103.2081098,827.7554984
0,1455.457376,9705.356805,1.46E+14,536302573,46.97863434,554.8449385,16806.21797,1117.163443
16,2655.889541,5530.86373,77741315.48,7389691.555,9379.157348,1796.944028,12.39823535,23.36209827
32,,20864.60944,1.46E+14,7359934.953,138.6533076,5339.211016,883.5638033,887.9133493
2,68900.13462,21855.4377,62698323.23,1321917.425,9015.290478,17427.29106,2838.809642,1612.964316
12,17868,11180.42537,58882629.53,4305931.751,119.0622715,50.89974402,535.1850245,1318.27714
18,13199,20699.89381,1.46E+14,1593443.334,18.92079514,24.45404279,262.1645885,1523.819739
16,86088.85036,2124.940446,92000000,33813848.65,104.4377991,2418.286852,21.02910263,368.1582677
4,56310.78113,41684.27961,183060542.4,78340288.85,76.36788312,171.4274182,157.858941,396.1056985
12,9227.167127,20414.93753,1619025.552,5542907.613,41.66358329,2.612348129,494.4700994,86.92719935
2,2655.191322,10762.10194,64747254.96,506481.7764,7417.004472,24.57630282,15.02556776,2.95352186
7,5823.577071,7174.182806,11526949.06,266945.8089,69.82862852,74.03284406,1180.975177,1179.201907
4,53605.1903,8066.60671,15618008.14,126480536.3,146.6134826,130.7307483,747.1128326,307.8461645
8,41750.45533,31895.51391,51243671.67,832182.2313,59.92420071,0.791402379,30.58034651,66.5450598
12,1197.246396,5878.019882,58020560.92,3390581.651,95.59803328,113.923257,735.252062,206.7978609
1,67521.70059,8215.16136,14441185.87,4438019.423,22.00726779,86.35067728,128.8371704,303.1884579
10,22052,2434.048586,1.46E+14,71809.12481,620.5423794,8035.253396,120.2063719,4.885215401
4,9132.678071,5837.013325,469587302.8,30985199.86,125.928907,44.63422448,73.79095842,512.1463734
0,22380.38833,52902.93673,64572198.01,74304.6018,169199.0381,1211.380762,934.7190546,2.37585765
9,19840.60409,14112.6005,248908178,1606134.766,2.478160714,174829.3916,535.7663368,414.4821119
14,27276,1754.016642,1.46E+14,4592548.043,218.9801726,316836.9511,6816.757746,3469.087974
0,19266.75356,20541.55674,536302503.4,1291192916,54.80079017,13232.99879,40.39421726,131.5859081
30,25496.61672,54062.37175,298935931.3,23554298.23,105.535198,16.41184365,175.6826896,578.1940267
12,41477.55117,25201.23955,119000000,49715.2409,130.7694868,71.66187501,70.09097059,197.1551657
32,1478.01417,54327.30957,65541137.76,221229967.6,4.532687731,5787.053995,3778.339134,20732.3986
4,41623.06679,21035.21922,51266603.18,3967296.472,214.0109545,51646.04293,2.280227599,12.96294195
12,1335.876953,36899.03924,1.46E+14,552701.5035,58.88481324,9424.692264,21490.82346,431.1839682
4,86275.35766,4447.356735,63771911.79,8305477.531,88.86215097,74.79267762,487.7041507,84.94516802
0,2884.818355,88204.50348,146168200.8,3154300.557,17.95571948,3334.706459,30.88362491,31.62902646
16,41623.06679,183.6900937,200201604.9,1082768.921,4494.346372,27757.32693,1.814185176,0.637471596
1,22480.96433,7095.817916,104250447.1,24008002.47,57.11825772,47.53536582,226.9150827,151.9840743
2,21625.52974,18104.7413,108418088,28165225.34,90.06562279,86.6151693,786.7760117,619.5019133
0,20382,52654.8268,65683795.13,371886.9008,55.63119723,65.07478469,2291.844313,397.1279732
4,9066.661371,21384.71923,80028903.86,38981080.74,175.1180862,113.3115812,1550.087796,943.7492642
4,29357.01211,481.2195104,135001529.2,122613024.2,182.0197135,119.0462274,390.8988308,708.1873622
14,20596.07548,438.5232214,536302503.4,47106536.04,459.7176122,1174.159396,11.69225911,375.9699365
16,1179.778641,16993.13489,129370205.6,3566292.979,42408.03431,1221.872764,0.425119775,85.35138076
4,86088.85036,20714.34099,536302421.3,321149508.1,67.84278057,104.5059134,263.2129533,29.083069
0,86088.85036,207.3409894,536302421.3,3211508.094,314.3031033,9740.041337,17.98308718,136.7439241
16,31747,54162.70035,64570047.55,45611351.46,211.8988123,43254.07779,1451.475415,4029.904261
4,86325.54859,65260.78411,536301717.6,594039934.7,10.94403359,47.91726737,1272.954274,128.862172
16,2345.107092,147.6067718,51837036.68,4008598.461,113.1524677,39.4410337,1134.499637,127.0935353
34,86088.85036,6184.744187,575000000,244577393.1,133.1229721,15.83952783,19.18281251,21.98099782
8,4559.895528,101.51182,48706.50809,20367811.04,136.1725153,193.0308701,175.7058257,434.6281704
34,22048.23005,11068.41359,211468967.5,162389.1277,223.378149,4961.712899,2196.310476,13.53361768
1,15744.0997,19474.4372,333177568.2,24367118.8,18.35960457,123.3438839,790.2344692,836.6592294
30,64642.10383,26572.32643,1.46E+14,3877676.779,83.93532713,450853.829,324.0236314,29.1477496
2,15674.85722,17546.64071,20400000,34552937.35,196.6261016,3.331417097,25.97795076,871.3758999
0,1798.343302,227.9265537,381925281.4,10071692.54,72.72523244,43.6266562,468.0408166,1446.482451
3,20110.18061,52902.93673,61492882.38,41989637.68,57.99095228,103.7403086,1250.772934,303.3548518
2,20881,500.1966033,283098766.1,85705992.19,39.70096695,290.1258833,14737.42951,1258.411512
4,15607.87756,53606.82358,59400000,94311194.99,110.3128987,99.55039992,607.1452131,87.52294887
18,28440,54538.67345,1.46E+14,3734536.448,75.61639034,6151.523281,4573.292374,1764.38445
5,9200.760751,2043.167913,292000000,220871058.1,36.29386962,69.88697927,309.5558067,729.9891555
3,2444.262117,289.9317853,9347491.717,609758.8996,59670.331,2349.137023,176.0403081,285.3741234
32,3236.196515,5787.8618,80029301.12,12323602.95,81713.60306,24.46541145,0.866632717,473.7531558
34,19932.74741,10456.89771,536301932.4,143623077.8,198.392603,61418.15182,3.226059754,335.135854
0,15712.15259,14698.48613,536302046.8,42322138.5,146.621387,123.8388331,804.9331682,409.685269
28,9266.669913,20896.8317,102062537.6,30288529.67,83.7213705,18098.0391,1.922445675,2.67335624
22,1022.434949,7533.876645,47429590.11,4819229.602,72.09374703,97.41739604,1150.783365,3438.063337
16,20110.18061,52902.93673,61492882.38,4199637.68,21462.502,15472.3722,2.581065325,0.072088449
4,1223.60823,118.7788789,176000000,5389607.508,135.1385054,93.44699959,651.5892905,351.0766897
4,15514.64716,16941.8401,517000000,4960163.389,112.258608,168.0670535,1190.939814,88.80640626
12,19446,975.4433775,51189745.49,536304226,337.9330679,1511.256402,6801.067972,74.08629666
30,9110.470536,8313.68796,33193962.02,4561835.497,327.7486058,16.89807602,126.7451261,6.712527274
32,2556.812873,100.2638476,100861115.6,6495294.278,246.9576971,2272.08728,4.186717463,11.90312433
12,10571.34568,8726.88685,1506540.688,220480.373,111509.002,1432.755701,495.4426414,0.743681282
34,82006.72576,28580.98952,51950541.24,107208692,236.6097275,23138.1651,173.3222215,1276.130734
10,41623.06679,20743.50453,52085894.99,3578968.105,160.8451462,37017.9512,452.3154965,46.03652582
2,15500.50368,19880.95617,536302139,23478397.42,122.7383987,20.34989136,281.4769292,533.9490451
16,2257.957374,1971.162267,94800000,5254340.866,39316.25915,56514.74833,959.452033,213.5548384
30,20663,12641.43047,33329514.9,4547320.41,13646.28958,7069.650411,16.41872931,801.6681881
8,19809.53442,22386.69829,1484821.337,29930860.95,71.26711,40.90449556,213.9979649,492.3297379
8,2650.652382,228.9947275,7689239.861,543219.6978,176982.4553,1588.633169,0.223589234,840.1120598
32,15536.57549,6519.718431,157438828.1,7371549.412,103.0202231,4761.30203,0.887910901,1.958157048
4,20119.0526,30753.08164,175524836.6,30111530.07,0.666154662,181.7451881,1908.229207,150.2068387
2,40058,10617.88552,536302481,170972211.5,52287.5787,21.00541757,513.2354757,1083.380298
1,63835.09446,107.0685563,93372206.08,165939208.4,315.1708298,62.17568165,1191.506831,692.1041841
1,13571.34568,8726.88685,91506540.69,22048010.37,51.85646336,105.2914424,277.6130441,46.17822881
28,2836.275636,55733.10426,159778253.3,312570.8367,24961.61522,1.194523779,47.25453448,3.691797187
4,41852.86596,38197.35412,52232760.77,30264524.92,2.735767626,54.37818005,118.1465729,402.859505
32,20872.96929,27642.90617,388925427.6,31873787.07,135.094523,167.9975575,63.57748915,8.486477494
3,41388.25424,34679.89478,209000000,5344540.506,49762.67983,1976.895505,10.05299747,282.2237468
11,14604,30925.77715,152236914.2,4805690.625,80048.83664,50494.58889,1567.738505,3667.59746
14,29430,13317.65165,111005745,19637200.95,4221.17609,445437.3052,14.11907277,174.3956869
2,8972.825561,6331.459271,65833828.78,205948.3608,199.8218761,9.913646668,336.5816042,807.6829203
3,21878.89513,6064.398856,103325678.2,48263318.33,625.1055394,1662.107619,10.12675606,0.743257005
4,1323.60823,1890.870559,65062464.38,228223.3195,188.7979673,16.55383053,865.1585667,455.3678985
0,5859.527313,71588.00135,215236672.6,59401.90892,18.31541249,5180.209474,15.32666127,26.8855802
2,35096,10093.1266,1.46E+14,760525.0066,104828.5057,916144.2568,757.6736737,10859.28121
2,14747,2777.344764,94591466.94,5212924.01,33.05296416,1900.230814,11.27134952,886.0706503
32,22479.18671,10881.92484,64241698.62,76383.87088,9347.351772,18.6265367,1012.476405,12.3397866
9,20927.02474,5448.958433,101646469.1,3030022.112,10766.79325,13402.64753,18.83303042,10.98913464
2,19932.74741,10456.89771,536301932.4,143623077.8,99.90432888,163.2561055,688.6696971,950.7173378
4,28545.81276,30407.48674,51621743.11,7160293.207,67.63591759,11.28411661,594.778752,267.3888236
0,17610,1035.383707,15088478.88,536300078.3,273.0212874,266829.8654,9009.017254,554.6955876
12,41477.55117,25201.23955,119000000,49715.2409,177.0317035,59.55510449,380.4562269,511.1005909
2,2736.187833,32001.03361,282765768.8,1762473.466,212.2477013,65162.29876,503.4267397,159.1625825
2,86088.85036,51272.62401,147000000,170600623.5,6988.236004,28.25757997,1297.292122,6.819259216
22,78768.54039,12402.40183,1.46E+14,69533415.74,90.15724929,8035.253396,463.5180231,33267.25275
22,24074,23139.90882,37258617.74,1285553.978,53.8863321,280.7854016,66.4756822,405.1879409
32,85927.21702,185.8309187,50953406.68,181632.7904,183.6451361,36623.94483,32.27488065,159.1625825
4,9055.33634,20896.8317,51801191.27,26956846.27,84.48004374,171.2709566,31.5277703,217.8507494
2,4611.553719,2022.731996,449994521.3,31658742.14,49.77261755,95.15622007,2564.143134,222.3131898
32,10874.43362,37694.83454,115824429,5917429.567,60725.42226,281014.5347,601.8777008,9.593989018
30,2661.899437,7484.555157,63976785.43,3983379.478,120.1762321,25478.54231,12.49770109,21.02757988
4,4611.553719,5837.013325,241735906.9,21550522.1,23.19902551,118.4273265,58.4742994,463.2505143
2,86083.80144,40834.51683,66899626.25,279210.7684,109.0926657,111.745985,1.96163349,30.79029308
4,86325.54859,65260.78411,235000000,270355320.9,107.8591382,70.4422904,65.21269971,490.5172751
1,41857.03869,11670.07574,287000000,4514535.724,81.67450345,183.6410503,325.8540033,499.602236
16,3506.858052,41895.45988,52414492.67,565330.3932,366.6256247,60954.54881,62.43182471,33.11234265
16,85927.21702,137.0300801,65050733.69,354841.2416,3301.03343,483.2777062,22.90490432,456.050879
